Country,Time,Accommodation,Purpose,Duration,Transport,Destination,Value_accomodation,Value_transport,Value_destination
Czechia,2018,,Personal reasons,4 nights or over,Air,,,2078072.0,
Czechia,2018,,Personal reasons,4 nights or over,"Buses, coaches",,,1135025.0,
Czechia,2018,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,9032275.0,
Czechia,2018,,Personal reasons,4 nights or over,Railways,,,599769.0,
Czechia,2018,,Personal reasons,From 1 to 3 nights,Air,,,197560.0,
Czechia,2018,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,1170027.0,
Czechia,2018,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,17251916.0,
Czechia,2018,,Personal reasons,From 1 to 3 nights,Railways,,,1620382.0,
Czechia,2018,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,190980.0,
Czechia,2018,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,811502.0,
Czechia,2018,,"Professional, business",From 1 to 3 nights,Railways,,,131772.0,
Czechia,2019,,Personal reasons,4 nights or over,Air,,,2056964.0,
Czechia,2019,,Personal reasons,4 nights or over,"Buses, coaches",,,1244414.0,
Czechia,2019,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,9432472.0,
Czechia,2019,,Personal reasons,4 nights or over,Railways,,,753398.0,
Czechia,2019,,Personal reasons,From 1 to 3 nights,Air,,,202623.0,
Czechia,2019,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,1181036.0,
Czechia,2019,,Personal reasons,From 1 to 3 nights,Other land,,,72646.0,
Czechia,2019,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,16968931.0,
Czechia,2019,,Personal reasons,From 1 to 3 nights,Railways,,,1539588.0,
Czechia,2019,,"Professional, business",4 nights or over,Air,,,140205.0,
Czechia,2019,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,128775.0,
Czechia,2019,,"Professional, business",From 1 to 3 nights,Air,,,94384.0,
Czechia,2019,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,746044.0,
Czechia,2019,,"Professional, business",From 1 to 3 nights,Railways,,,130815.0,
Czechia,2020,,Personal reasons,4 nights or over,Air,,,273380.0,
Czechia,2020,,Personal reasons,4 nights or over,"Buses, coaches",,,554946.0,
Czechia,2020,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,7982910.0,
Czechia,2020,,Personal reasons,4 nights or over,Railways,,,460153.0,
Czechia,2020,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,612271.0,
Czechia,2020,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,11711613.0,
Czechia,2020,,Personal reasons,From 1 to 3 nights,Railways,,,967303.0,
Czechia,2020,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,80883.0,
Czechia,2020,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,258960.0,
Czechia,2021,,Personal reasons,4 nights or over,Air,,,1028162.0,
Czechia,2021,,Personal reasons,4 nights or over,"Buses, coaches",,,594658.0,
Czechia,2021,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,8394606.0,
Czechia,2021,,Personal reasons,4 nights or over,Railways,,,386315.0,
Czechia,2021,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,767006.0,
Czechia,2021,,Personal reasons,From 1 to 3 nights,Other land,,,80653.0,
Czechia,2021,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,13331860.0,
Czechia,2021,,Personal reasons,From 1 to 3 nights,Railways,,,766880.0,
Czechia,2021,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,363727.0,
Czechia,2022,,Personal reasons,4 nights or over,Air,,,2216067.0,
Czechia,2022,,Personal reasons,4 nights or over,"Buses, coaches",,,778324.0,
Czechia,2022,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,9662471.0,
Czechia,2022,,Personal reasons,4 nights or over,Railways,,,610037.0,
Czechia,2022,,Personal reasons,From 1 to 3 nights,Air,,,104825.0,
Czechia,2022,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,971424.0,
Czechia,2022,,Personal reasons,From 1 to 3 nights,Other land,,,120953.0,
Czechia,2022,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,16537955.0,
Czechia,2022,,Personal reasons,From 1 to 3 nights,Railways,,,1023691.0,
Czechia,2022,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,96708.0,
Czechia,2022,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,524432.0,
Czechia,2022,,"Professional, business",From 1 to 3 nights,Railways,,,100981.0,
Czechia,2023,,Personal reasons,4 nights or over,Air,,,2463502.0,
Czechia,2023,,Personal reasons,4 nights or over,"Buses, coaches",,,902979.0,
Czechia,2023,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,8527457.0,
Czechia,2023,,Personal reasons,4 nights or over,Railways,,,572967.0,
Czechia,2023,,Personal reasons,From 1 to 3 nights,Air,,,163781.0,
Czechia,2023,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,627125.0,
Czechia,2023,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,12704579.0,
Czechia,2023,,Personal reasons,From 1 to 3 nights,Railways,,,1072973.0,
Czechia,2023,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,615079.0,
Czechia,2023,,"Professional, business",From 1 to 3 nights,Railways,,,163307.0,
Denmark,2012,,Personal reasons,4 nights or over,Air,,,2896288.0,
Denmark,2012,,Personal reasons,4 nights or over,"Buses, coaches",,,352859.0,
Denmark,2012,,Personal reasons,4 nights or over,Other land,,,67309.0,
Denmark,2012,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,3597773.0,
Denmark,2012,,Personal reasons,4 nights or over,Railways,,,560656.0,
Denmark,2012,,Personal reasons,4 nights or over,Waterway,,,98257.0,
Denmark,2012,,Personal reasons,From 1 to 3 nights,Air,,,660796.0,
Denmark,2012,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,970101.0,
Denmark,2012,,Personal reasons,From 1 to 3 nights,Other land,,,818178.0,
Denmark,2012,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,13531261.0,
Denmark,2012,,Personal reasons,From 1 to 3 nights,Railways,,,2755172.0,
Denmark,2012,,Personal reasons,From 1 to 3 nights,Waterway,,,134646.0,
Denmark,2012,,"Professional, business",4 nights or over,Air,,,514765.0,
Denmark,2012,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,90262.0,
Denmark,2012,,"Professional, business",From 1 to 3 nights,Air,,,1042254.0,
Denmark,2012,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,812944.0,
Denmark,2012,,"Professional, business",From 1 to 3 nights,Railways,,,168308.0,
Denmark,2013,,Personal reasons,4 nights or over,Air,,,2889237.0,
Denmark,2013,,Personal reasons,4 nights or over,"Buses, coaches",,,345328.0,
Denmark,2013,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,3785129.0,
Denmark,2013,,Personal reasons,4 nights or over,Railways,,,397134.0,
Denmark,2013,,Personal reasons,4 nights or over,Waterway,,,225918.0,
Denmark,2013,,Personal reasons,From 1 to 3 nights,Air,,,959304.0,
Denmark,2013,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,901377.0,
Denmark,2013,,Personal reasons,From 1 to 3 nights,Other land,,,529854.0,
Denmark,2013,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,15994332.0,
Denmark,2013,,Personal reasons,From 1 to 3 nights,Railways,,,2988024.0,
Denmark,2013,,Personal reasons,From 1 to 3 nights,Waterway,,,197893.0,
Denmark,2013,,"Professional, business",4 nights or over,Air,,,332154.0,
Denmark,2013,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,167142.0,
Denmark,2013,,"Professional, business",From 1 to 3 nights,Air,,,607542.0,
Denmark,2013,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,919839.0,
Denmark,2013,,"Professional, business",From 1 to 3 nights,Railways,,,281291.0,
Denmark,2014,,Personal reasons,4 nights or over,Air,,,3114861.0,
Denmark,2014,,Personal reasons,4 nights or over,"Buses, coaches",,,372249.0,
Denmark,2014,,Personal reasons,4 nights or over,Other land,,,82811.0,
Denmark,2014,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,3768712.0,
Denmark,2014,,Personal reasons,4 nights or over,Railways,,,579966.0,
Denmark,2014,,Personal reasons,4 nights or over,Waterway,,,182437.0,
Denmark,2014,,Personal reasons,From 1 to 3 nights,Air,,,925933.0,
Denmark,2014,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,1034625.0,
Denmark,2014,,Personal reasons,From 1 to 3 nights,Other land,,,618843.0,
Denmark,2014,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,16361763.0,
Denmark,2014,,Personal reasons,From 1 to 3 nights,Railways,,,2906418.0,
Denmark,2014,,Personal reasons,From 1 to 3 nights,Waterway,,,263190.0,
Denmark,2014,,"Professional, business",4 nights or over,Air,,,303299.0,
Denmark,2014,,"Professional, business",From 1 to 3 nights,Air,,,598449.0,
Denmark,2014,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,815201.0,
Denmark,2014,,"Professional, business",From 1 to 3 nights,Railways,,,127256.0,
Denmark,2015,,Personal reasons,4 nights or over,Air,,,2930548.0,
Denmark,2015,,Personal reasons,4 nights or over,"Buses, coaches",,,492719.0,
Denmark,2015,,Personal reasons,4 nights or over,Other land,,,110971.0,
Denmark,2015,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,3848740.0,
Denmark,2015,,Personal reasons,4 nights or over,Railways,,,368158.0,
Denmark,2015,,Personal reasons,4 nights or over,Waterway,,,152958.0,
Denmark,2015,,Personal reasons,From 1 to 3 nights,Air,,,1005229.0,
Denmark,2015,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,965538.0,
Denmark,2015,,Personal reasons,From 1 to 3 nights,Other land,,,703390.0,
Denmark,2015,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,16779432.0,
Denmark,2015,,Personal reasons,From 1 to 3 nights,Railways,,,2571856.0,
Denmark,2015,,Personal reasons,From 1 to 3 nights,Waterway,,,188933.0,
Denmark,2015,,"Professional, business",4 nights or over,Air,,,474548.0,
Denmark,2015,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,279496.0,
Denmark,2015,,"Professional, business",From 1 to 3 nights,Air,,,940294.0,
Denmark,2015,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,1065300.0,
Denmark,2015,,"Professional, business",From 1 to 3 nights,Railways,,,244871.0,
Denmark,2016,,Personal reasons,4 nights or over,Air,,,3004890.0,
Denmark,2016,,Personal reasons,4 nights or over,"Buses, coaches",,,396594.0,
Denmark,2016,,Personal reasons,4 nights or over,Other land,,,85747.0,
Denmark,2016,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,3425664.0,
Denmark,2016,,Personal reasons,4 nights or over,Railways,,,346139.0,
Denmark,2016,,Personal reasons,4 nights or over,Waterway,,,152876.0,
Denmark,2016,,Personal reasons,From 1 to 3 nights,Air,,,1032553.0,
Denmark,2016,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,1289076.0,
Denmark,2016,,Personal reasons,From 1 to 3 nights,Other land,,,583665.0,
Denmark,2016,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,14396207.0,
Denmark,2016,,Personal reasons,From 1 to 3 nights,Railways,,,2291021.0,
Denmark,2016,,Personal reasons,From 1 to 3 nights,Waterway,,,315686.0,
Denmark,2016,,"Professional, business",4 nights or over,Air,,,333498.0,
Denmark,2016,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,200191.0,
Denmark,2016,,"Professional, business",From 1 to 3 nights,Air,,,598358.0,
Denmark,2016,,"Professional, business",From 1 to 3 nights,Other land,,,73168.0,
Denmark,2016,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,921501.0,
Denmark,2016,,"Professional, business",From 1 to 3 nights,Railways,,,181024.0,
Denmark,2017,,Personal reasons,4 nights or over,Air,,,3779088.0,
Denmark,2017,,Personal reasons,4 nights or over,"Buses, coaches",,,332223.0,
Denmark,2017,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,3206634.0,
Denmark,2017,,Personal reasons,4 nights or over,Railways,,,317927.0,
Denmark,2017,,Personal reasons,4 nights or over,Waterway,,,162065.0,
Denmark,2017,,Personal reasons,From 1 to 3 nights,Air,,,881467.0,
Denmark,2017,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,866317.0,
Denmark,2017,,Personal reasons,From 1 to 3 nights,Other land,,,449746.0,
Denmark,2017,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,11540508.0,
Denmark,2017,,Personal reasons,From 1 to 3 nights,Railways,,,1811194.0,
Denmark,2017,,Personal reasons,From 1 to 3 nights,Waterway,,,269404.0,
Denmark,2017,,"Professional, business",4 nights or over,Air,,,405268.0,
Denmark,2017,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,177039.0,
Denmark,2017,,"Professional, business",From 1 to 3 nights,Air,,,751015.0,
Denmark,2017,,"Professional, business",From 1 to 3 nights,"Buses, coaches",,,129397.0,
Denmark,2017,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,976054.0,
Denmark,2017,,"Professional, business",From 1 to 3 nights,Railways,,,206364.0,
Denmark,2018,,Personal reasons,4 nights or over,Air,,,4617390.0,
Denmark,2018,,Personal reasons,4 nights or over,"Buses, coaches",,,204209.0,
Denmark,2018,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,2468472.0,
Denmark,2018,,Personal reasons,4 nights or over,Railways,,,189183.0,
Denmark,2018,,Personal reasons,4 nights or over,Waterway,,,168135.0,
Denmark,2018,,Personal reasons,From 1 to 3 nights,Air,,,426035.0,
Denmark,2018,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,356885.0,
Denmark,2018,,Personal reasons,From 1 to 3 nights,Other land,,,80876.0,
Denmark,2018,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,5809726.0,
Denmark,2018,,Personal reasons,From 1 to 3 nights,Railways,,,694354.0,
Denmark,2018,,Personal reasons,From 1 to 3 nights,Waterway,,,218718.0,
Denmark,2018,,"Professional, business",4 nights or over,Air,,,450884.0,
Denmark,2018,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,258571.0,
Denmark,2018,,"Professional, business",From 1 to 3 nights,Air,,,1397536.0,
Denmark,2018,,"Professional, business",From 1 to 3 nights,"Buses, coaches",,,94308.0,
Denmark,2018,,"Professional, business",From 1 to 3 nights,Other land,,,136064.0,
Denmark,2018,,"Professional, business",From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,874609.0,
Denmark,2018,,"Professional, business",From 1 to 3 nights,Railways,,,238068.0,
Denmark,2019,,Personal reasons,4 nights or over,Air,,,4437212.0,
Denmark,2019,,Personal reasons,4 nights or over,"Buses, coaches",,,545845.0,
Denmark,2019,,Personal reasons,4 nights or over,Other land,,,1087027.0,
Denmark,2019,,Personal reasons,4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,3927541.0,
Denmark,2019,,Personal reasons,4 nights or over,Railways,,,543553.0,
Denmark,2019,,Personal reasons,4 nights or over,Waterway,,,384423.0,
Denmark,2019,,Personal reasons,From 1 to 3 nights,Air,,,1346371.0,
Denmark,2019,,Personal reasons,From 1 to 3 nights,"Buses, coaches",,,1177921.0,
Denmark,2019,,Personal reasons,From 1 to 3 nights,Other land,,,3394111.0,
Denmark,2019,,Personal reasons,From 1 to 3 nights,Passenger road motor vehicles excluding buses and coaches,,,7007359.0,
Denmark,2019,,Personal reasons,From 1 to 3 nights,Railways,,,1730153.0,
Denmark,2019,,Personal reasons,From 1 to 3 nights,Waterway,,,437309.0,
Denmark,2019,,"Professional, business",4 nights or over,Air,,,601763.0,
Denmark,2019,,"Professional, business",4 nights or over,Other land,,,99074.0,
Denmark,2019,,"Professional, business",4 nights or over,Passenger road motor vehicles excluding buses and coaches,,,191521.0,
