freq,c_dest,purpose,duration,unit,geo,time,value
A,WORLD,TOTAL,N1-3,NR,SE,2017,34116939.0
A,WORLD,TOTAL,N1-3,NR,SE,2018,31881763.0
A,WORLD,TOTAL,N1-3,NR,SE,2019,32525897.0
A,WORLD,TOTAL,N1-3,NR,SE,2020,38726767.0
A,WORLD,TOTAL,N1-3,NR,SE,2021,39219489.0
A,WORLD,TOTAL,N1-3,NR,SE,2022,50556713.0
A,WORLD,TOTAL,N1-3,NR,NO,2013,11766944.0
A,WORLD,TOTAL,N1-3,NR,NO,2014,14789659.0
A,WORLD,TOTAL,N1-3,NR,NO,2015,13452065.0
A,WORLD,TOTAL,N1-3,NR,NO,2016,12980431.0
A,WORLD,TOTAL,N1-3,NR,NO,2017,13803482.0
A,WORLD,TOTAL,N1-3,NR,NO,2018,17813488.0
A,WORLD,TOTAL,N1-3,NR,NO,2021,14870738.0
A,WORLD,TOTAL,N1-3,NR,CH,2012,8609204.0
A,WORLD,TOTAL,N1-3,NR,CH,2013,9259593.0
A,WORLD,TOTAL,N1-3,NR,CH,2014,8507313.0
A,WORLD,TOTAL,N1-3,NR,CH,2015,9300354.0
A,WORLD,TOTAL,N1-3,NR,CH,2016,8688560.0
A,WORLD,TOTAL,N1-3,NR,CH,2017,9672257.0
A,WORLD,TOTAL,N1-3,NR,CH,2018,9604567.0
A,WORLD,TOTAL,N1-3,NR,CH,2019,8719938.0
A,WORLD,TOTAL,N1-3,NR,CH,2020,5937655.0
A,WORLD,TOTAL,N1-3,NR,CH,2021,6227342.0
A,WORLD,TOTAL,N1-3,NR,CH,2022,7619730.0
A,WORLD,TOTAL,N1-3,NR,UK,2012,91696211.0
A,WORLD,TOTAL,N1-3,NR,UK,2013,89975954.0
A,WORLD,TOTAL,N1-3,NR,ME,2016,887694.0
A,WORLD,TOTAL,N1-3,NR,ME,2017,794492.0
A,WORLD,TOTAL,N1-3,NR,MK,2019,198932.0
A,WORLD,TOTAL,N1-3,NR,MK,2020,174370.0
A,WORLD,TOTAL,N1-3,NR,MK,2021,199508.0
A,WORLD,TOTAL,N1-3,NR,AL,2017,2933369.0
A,WORLD,TOTAL,N1-3,NR,AL,2019,3271652.0
A,WORLD,TOTAL,N1-3,NR,AL,2020,2016465.0
A,WORLD,TOTAL,N1-3,NR,RS,2018,1023697.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2012,438794932.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2013,438553014.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2014,432847138.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2015,420190030.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2016,437625647.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2017,460584686.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2018,488956984.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2019,490105252.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2020,292069981.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2021,360193039.0
A,WORLD,TOTAL,N_GE4,NR,EU27_2020,2022,469597634.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2012,368699097.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2013,366999291.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2014,362270915.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2015,349051768.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2016,363347487.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2017,370513781.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2018,399346206.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2019,393593369.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2020,230647072.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2021,289245081.0
A,WORLD,TOTAL,N_GE4,NR,EA20,2022,375858339.0
A,WORLD,TOTAL,N_GE4,NR,BE,2012,7644275.0
A,WORLD,TOTAL,N_GE4,NR,BE,2013,8360681.0
A,WORLD,TOTAL,N_GE4,NR,BE,2014,8134930.0
A,WORLD,TOTAL,N_GE4,NR,BE,2015,7986809.0
A,WORLD,TOTAL,N_GE4,NR,BE,2016,9665723.0
A,WORLD,TOTAL,N_GE4,NR,BE,2017,8675017.0
A,WORLD,TOTAL,N_GE4,NR,BE,2018,9835173.0
A,WORLD,TOTAL,N_GE4,NR,BE,2019,10648478.0
A,WORLD,TOTAL,N_GE4,NR,BE,2020,5180099.0
A,WORLD,TOTAL,N_GE4,NR,BE,2021,6927922.0
A,WORLD,TOTAL,N_GE4,NR,BE,2022,10604374.0
A,WORLD,TOTAL,N_GE4,NR,BG,2012,1408772.0
A,WORLD,TOTAL,N_GE4,NR,BG,2013,1787052.0
A,WORLD,TOTAL,N_GE4,NR,BG,2014,1577765.0
A,WORLD,TOTAL,N_GE4,NR,BG,2015,1409871.0
A,WORLD,TOTAL,N_GE4,NR,BG,2016,1722233.0
A,WORLD,TOTAL,N_GE4,NR,BG,2017,2408777.0
A,WORLD,TOTAL,N_GE4,NR,BG,2018,2342735.0
A,WORLD,TOTAL,N_GE4,NR,BG,2019,2253088.0
A,WORLD,TOTAL,N_GE4,NR,BG,2020,1170369.0
A,WORLD,TOTAL,N_GE4,NR,BG,2021,1360619.0
A,WORLD,TOTAL,N_GE4,NR,BG,2022,2017257.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2012,12024015.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2013,11601287.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2014,12017790.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2015,11540366.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2016,12873128.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2017,13364987.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2018,13189483.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2019,13827131.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2020,9385610.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2021,10533063.0
A,WORLD,TOTAL,N_GE4,NR,CZ,2022,13498221.0
A,WORLD,TOTAL,N_GE4,NR,DK,2012,8217322.0
A,WORLD,TOTAL,N_GE4,NR,DK,2013,8279995.0
A,WORLD,TOTAL,N_GE4,NR,DK,2014,8591622.0
A,WORLD,TOTAL,N_GE4,NR,DK,2015,8729924.0
A,WORLD,TOTAL,N_GE4,NR,DK,2016,8027679.0
A,WORLD,TOTAL,N_GE4,NR,DK,2017,8568903.0
A,WORLD,TOTAL,N_GE4,NR,DK,2018,8494790.0
A,WORLD,TOTAL,N_GE4,NR,DK,2019,11976434.0
A,WORLD,TOTAL,N_GE4,NR,DK,2020,6798016.0
A,WORLD,TOTAL,N_GE4,NR,DK,2021,5625348.0
A,WORLD,TOTAL,N_GE4,NR,DE,2012,112438600.0
A,WORLD,TOTAL,N_GE4,NR,DE,2013,115871432.0
A,WORLD,TOTAL,N_GE4,NR,DE,2014,114668215.0
A,WORLD,TOTAL,N_GE4,NR,DE,2015,115251497.0
A,WORLD,TOTAL,N_GE4,NR,DE,2016,121156839.0
A,WORLD,TOTAL,N_GE4,NR,DE,2017,119270026.0
A,WORLD,TOTAL,N_GE4,NR,DE,2018,135590532.0
A,WORLD,TOTAL,N_GE4,NR,DE,2019,128378842.0
A,WORLD,TOTAL,N_GE4,NR,DE,2020,66022601.0
A,WORLD,TOTAL,N_GE4,NR,DE,2021,83929508.0
A,WORLD,TOTAL,N_GE4,NR,DE,2022,117915605.0
A,WORLD,TOTAL,N_GE4,NR,EE,2012,785792.0
A,WORLD,TOTAL,N_GE4,NR,EE,2013,794873.0
A,WORLD,TOTAL,N_GE4,NR,EE,2014,940222.0
A,WORLD,TOTAL,N_GE4,NR,EE,2015,982104.0
A,WORLD,TOTAL,N_GE4,NR,EE,2016,959266.0
A,WORLD,TOTAL,N_GE4,NR,EE,2017,975331.0
A,WORLD,TOTAL,N_GE4,NR,EE,2018,1358095.0
A,WORLD,TOTAL,N_GE4,NR,EE,2019,1237047.0
A,WORLD,TOTAL,N_GE4,NR,EE,2020,567886.0
A,WORLD,TOTAL,N_GE4,NR,EE,2021,681701.0
A,WORLD,TOTAL,N_GE4,NR,EE,2022,915611.0
A,WORLD,TOTAL,N_GE4,NR,IE,2012,4920749.0
A,WORLD,TOTAL,N_GE4,NR,IE,2013,4881262.0
A,WORLD,TOTAL,N_GE4,NR,IE,2014,4894728.0
A,WORLD,TOTAL,N_GE4,NR,IE,2015,4979769.0
A,WORLD,TOTAL,N_GE4,NR,IE,2016,5561606.0
A,WORLD,TOTAL,N_GE4,NR,IE,2017,5659133.0
A,WORLD,TOTAL,N_GE4,NR,IE,2018,5830511.0
A,WORLD,TOTAL,N_GE4,NR,IE,2019,6640836.0
A,WORLD,TOTAL,N_GE4,NR,IE,2020,2532918.0
A,WORLD,TOTAL,N_GE4,NR,IE,2021,2323712.0
A,WORLD,TOTAL,N_GE4,NR,IE,2022,6502537.0
A,WORLD,TOTAL,N_GE4,NR,EL,2012,4161436.0
A,WORLD,TOTAL,N_GE4,NR,EL,2013,3910549.0
A,WORLD,TOTAL,N_GE4,NR,EL,2014,4441354.0
A,WORLD,TOTAL,N_GE4,NR,EL,2015,4010154.0
A,WORLD,TOTAL,N_GE4,NR,EL,2016,3942958.0
A,WORLD,TOTAL,N_GE4,NR,EL,2017,4484295.0
A,WORLD,TOTAL,N_GE4,NR,EL,2018,4730793.0
A,WORLD,TOTAL,N_GE4,NR,EL,2019,4522919.0
A,WORLD,TOTAL,N_GE4,NR,EL,2020,3458235.0
A,WORLD,TOTAL,N_GE4,NR,EL,2021,3831126.0
A,WORLD,TOTAL,N_GE4,NR,EL,2022,5010365.0
A,WORLD,TOTAL,N_GE4,NR,ES,2012,43514785.0
A,WORLD,TOTAL,N_GE4,NR,ES,2013,41216702.0
A,WORLD,TOTAL,N_GE4,NR,ES,2014,39231829.0
A,WORLD,TOTAL,N_GE4,NR,ES,2015,39707586.0
A,WORLD,TOTAL,N_GE4,NR,ES,2016,43181693.0
A,WORLD,TOTAL,N_GE4,NR,ES,2017,44168786.0
A,WORLD,TOTAL,N_GE4,NR,ES,2018,45858166.0
A,WORLD,TOTAL,N_GE4,NR,ES,2019,46405365.0
A,WORLD,TOTAL,N_GE4,NR,ES,2020,24630362.0
A,WORLD,TOTAL,N_GE4,NR,ES,2021,35024240.0
A,WORLD,TOTAL,N_GE4,NR,ES,2022,44208281.0
A,WORLD,TOTAL,N_GE4,NR,FR,2012,104149514.0
A,WORLD,TOTAL,N_GE4,NR,FR,2013,105536723.0
A,WORLD,TOTAL,N_GE4,NR,FR,2014,106466911.0
A,WORLD,TOTAL,N_GE4,NR,FR,2015,93804128.0
A,WORLD,TOTAL,N_GE4,NR,FR,2016,92652753.0
A,WORLD,TOTAL,N_GE4,NR,FR,2017,97219245.0
A,WORLD,TOTAL,N_GE4,NR,FR,2018,98570009.0
A,WORLD,TOTAL,N_GE4,NR,FR,2019,94779993.0
A,WORLD,TOTAL,N_GE4,NR,FR,2020,72559472.0
A,WORLD,TOTAL,N_GE4,NR,FR,2021,84023309.0
A,WORLD,TOTAL,N_GE4,NR,FR,2022,95849511.0
A,WORLD,TOTAL,N_GE4,NR,HR,2012,3601026.0
A,WORLD,TOTAL,N_GE4,NR,HR,2013,3976037.0
A,WORLD,TOTAL,N_GE4,NR,HR,2014,3199924.0
A,WORLD,TOTAL,N_GE4,NR,HR,2015,3185547.0
A,WORLD,TOTAL,N_GE4,NR,HR,2016,2027032.0
A,WORLD,TOTAL,N_GE4,NR,HR,2017,2434187.0
A,WORLD,TOTAL,N_GE4,NR,HR,2018,2501184.0
A,WORLD,TOTAL,N_GE4,NR,HR,2019,2633051.0
A,WORLD,TOTAL,N_GE4,NR,HR,2020,1401926.0
A,WORLD,TOTAL,N_GE4,NR,HR,2021,1936704.0
A,WORLD,TOTAL,N_GE4,NR,HR,2022,2189178.0
A,WORLD,TOTAL,N_GE4,NR,IT,2012,30909083.0
A,WORLD,TOTAL,N_GE4,NR,IT,2013,27334196.0
A,WORLD,TOTAL,N_GE4,NR,IT,2014,26485291.0
A,WORLD,TOTAL,N_GE4,NR,IT,2015,24331621.0
A,WORLD,TOTAL,N_GE4,NR,IT,2016,27144130.0
A,WORLD,TOTAL,N_GE4,NR,IT,2017,28399546.0
A,WORLD,TOTAL,N_GE4,NR,IT,2018,32901449.0
A,WORLD,TOTAL,N_GE4,NR,IT,2019,32002518.0
A,WORLD,TOTAL,N_GE4,NR,IT,2020,17081582.0
A,WORLD,TOTAL,N_GE4,NR,IT,2021,22002309.0
A,WORLD,TOTAL,N_GE4,NR,IT,2022,26577013.0
A,WORLD,TOTAL,N_GE4,NR,CY,2012,1165629.0
A,WORLD,TOTAL,N_GE4,NR,CY,2013,1238047.0
A,WORLD,TOTAL,N_GE4,NR,CY,2014,1277848.0
A,WORLD,TOTAL,N_GE4,NR,CY,2015,1059038.0
A,WORLD,TOTAL,N_GE4,NR,CY,2016,1203526.0
A,WORLD,TOTAL,N_GE4,NR,CY,2017,1245670.0
A,WORLD,TOTAL,N_GE4,NR,CY,2018,1283955.0
A,WORLD,TOTAL,N_GE4,NR,CY,2019,1350717.0
A,WORLD,TOTAL,N_GE4,NR,CY,2020,585734.0
A,WORLD,TOTAL,N_GE4,NR,CY,2021,644589.0
A,WORLD,TOTAL,N_GE4,NR,CY,2022,1204714.0
A,WORLD,TOTAL,N_GE4,NR,LV,2012,1161154.0
A,WORLD,TOTAL,N_GE4,NR,LV,2013,1041391.0
A,WORLD,TOTAL,N_GE4,NR,LV,2014,1306492.0
A,WORLD,TOTAL,N_GE4,NR,LV,2015,986300.0
A,WORLD,TOTAL,N_GE4,NR,LV,2016,933475.0
A,WORLD,TOTAL,N_GE4,NR,LV,2017,972514.0
A,WORLD,TOTAL,N_GE4,NR,LV,2018,1000416.0
A,WORLD,TOTAL,N_GE4,NR,LV,2019,1153899.0
A,WORLD,TOTAL,N_GE4,NR,LV,2020,471614.0
A,WORLD,TOTAL,N_GE4,NR,LV,2021,681060.0
A,WORLD,TOTAL,N_GE4,NR,LV,2022,1028377.0
A,WORLD,TOTAL,N_GE4,NR,LT,2012,1547639.0
A,WORLD,TOTAL,N_GE4,NR,LT,2013,1672632.0
A,WORLD,TOTAL,N_GE4,NR,LT,2014,1658712.0
A,WORLD,TOTAL,N_GE4,NR,LT,2015,1675477.0
A,WORLD,TOTAL,N_GE4,NR,LT,2016,1712813.0
A,WORLD,TOTAL,N_GE4,NR,LT,2017,1791833.0
A,WORLD,TOTAL,N_GE4,NR,LT,2018,1959856.0
A,WORLD,TOTAL,N_GE4,NR,LT,2019,2007971.0
A,WORLD,TOTAL,N_GE4,NR,LT,2020,837534.0
A,WORLD,TOTAL,N_GE4,NR,LT,2021,988286.0
A,WORLD,TOTAL,N_GE4,NR,LT,2022,1866765.0
A,WORLD,TOTAL,N_GE4,NR,LU,2012,914512.0
A,WORLD,TOTAL,N_GE4,NR,LU,2013,938076.0
A,WORLD,TOTAL,N_GE4,NR,LU,2014,996762.0
A,WORLD,TOTAL,N_GE4,NR,LU,2015,970887.0
A,WORLD,TOTAL,N_GE4,NR,LU,2016,988578.0
A,WORLD,TOTAL,N_GE4,NR,LU,2017,1381911.0
A,WORLD,TOTAL,N_GE4,NR,LU,2018,1387841.0
A,WORLD,TOTAL,N_GE4,NR,LU,2019,1369424.0
A,WORLD,TOTAL,N_GE4,NR,LU,2020,912448.0
A,WORLD,TOTAL,N_GE4,NR,LU,2021,1183302.0
A,WORLD,TOTAL,N_GE4,NR,LU,2022,1821975.0
A,WORLD,TOTAL,N_GE4,NR,HU,2012,6042504.0
A,WORLD,TOTAL,N_GE4,NR,HU,2013,5488583.0
A,WORLD,TOTAL,N_GE4,NR,HU,2014,5689391.0
A,WORLD,TOTAL,N_GE4,NR,HU,2015,5913241.0
A,WORLD,TOTAL,N_GE4,NR,HU,2016,5894940.0
A,WORLD,TOTAL,N_GE4,NR,HU,2017,6038737.0
A,WORLD,TOTAL,N_GE4,NR,HU,2018,6723915.0
A,WORLD,TOTAL,N_GE4,NR,HU,2019,7060568.0
A,WORLD,TOTAL,N_GE4,NR,HU,2020,3272030.0
A,WORLD,TOTAL,N_GE4,NR,HU,2021,3853248.0
A,WORLD,TOTAL,N_GE4,NR,HU,2022,5664947.0
A,WORLD,TOTAL,N_GE4,NR,MT,2012,256801.0
A,WORLD,TOTAL,N_GE4,NR,MT,2013,269710.0
A,WORLD,TOTAL,N_GE4,NR,MT,2014,300752.0
A,WORLD,TOTAL,N_GE4,NR,MT,2015,325288.0
A,WORLD,TOTAL,N_GE4,NR,MT,2016,327262.0
A,WORLD,TOTAL,N_GE4,NR,MT,2017,420209.0
A,WORLD,TOTAL,N_GE4,NR,MT,2018,482969.0
A,WORLD,TOTAL,N_GE4,NR,MT,2019,498861.0
A,WORLD,TOTAL,N_GE4,NR,MT,2020,196773.0
A,WORLD,TOTAL,N_GE4,NR,MT,2021,271180.0
A,WORLD,TOTAL,N_GE4,NR,MT,2022,476254.0
A,WORLD,TOTAL,N_GE4,NR,NL,2012,21547798.0
A,WORLD,TOTAL,N_GE4,NR,NL,2013,20601085.0
A,WORLD,TOTAL,N_GE4,NR,NL,2014,20258929.0
A,WORLD,TOTAL,N_GE4,NR,NL,2015,20188516.0
A,WORLD,TOTAL,N_GE4,NR,NL,2016,21083517.0
A,WORLD,TOTAL,N_GE4,NR,NL,2017,22178044.0
A,WORLD,TOTAL,N_GE4,NR,NL,2018,22569898.0
A,WORLD,TOTAL,N_GE4,NR,NL,2019,23403030.0
A,WORLD,TOTAL,N_GE4,NR,NL,2020,13111710.0
A,WORLD,TOTAL,N_GE4,NR,NL,2021,18014355.0
A,WORLD,TOTAL,N_GE4,NR,NL,2022,23505526.0
A,WORLD,TOTAL,N_GE4,NR,AT,2012,10254182.0
A,WORLD,TOTAL,N_GE4,NR,AT,2013,10036650.0
A,WORLD,TOTAL,N_GE4,NR,AT,2014,9837175.0
A,WORLD,TOTAL,N_GE4,NR,AT,2015,9681243.0
A,WORLD,TOTAL,N_GE4,NR,AT,2016,10580715.0
A,WORLD,TOTAL,N_GE4,NR,AT,2017,10393949.0
A,WORLD,TOTAL,N_GE4,NR,AT,2018,10354156.0
A,WORLD,TOTAL,N_GE4,NR,AT,2019,10752942.0
A,WORLD,TOTAL,N_GE4,NR,AT,2020,5456871.0
A,WORLD,TOTAL,N_GE4,NR,AT,2021,7920934.0
A,WORLD,TOTAL,N_GE4,NR,AT,2022,11918423.0
A,WORLD,TOTAL,N_GE4,NR,PL,2012,22499692.0
A,WORLD,TOTAL,N_GE4,NR,PL,2013,24640287.0
A,WORLD,TOTAL,N_GE4,NR,PL,2014,23354096.0
A,WORLD,TOTAL,N_GE4,NR,PL,2015,24447209.0
A,WORLD,TOTAL,N_GE4,NR,PL,2016,26142938.0
A,WORLD,TOTAL,N_GE4,NR,PL,2017,27546385.0
A,WORLD,TOTAL,N_GE4,NR,PL,2018,29021440.0
A,WORLD,TOTAL,N_GE4,NR,PL,2019,30896040.0
A,WORLD,TOTAL,N_GE4,NR,PL,2020,20911375.0
A,WORLD,TOTAL,N_GE4,NR,PL,2021,25053579.0
A,WORLD,TOTAL,N_GE4,NR,PL,2022,31165980.0
A,WORLD,TOTAL,N_GE4,NR,PT,2012,4227088.0
A,WORLD,TOTAL,N_GE4,NR,PT,2013,5123423.0
A,WORLD,TOTAL,N_GE4,NR,PT,2014,4273900.0
A,WORLD,TOTAL,N_GE4,NR,PT,2015,4895477.0
A,WORLD,TOTAL,N_GE4,NR,PT,2016,4549433.0
A,WORLD,TOTAL,N_GE4,NR,PT,2017,5231069.0
A,WORLD,TOTAL,N_GE4,NR,PT,2018,5452443.0
A,WORLD,TOTAL,N_GE4,NR,PT,2019,6416200.0
A,WORLD,TOTAL,N_GE4,NR,PT,2020,4306624.0
A,WORLD,TOTAL,N_GE4,NR,PT,2021,5068876.0
A,WORLD,TOTAL,N_GE4,NR,PT,2022,6038179.0
A,WORLD,TOTAL,N_GE4,NR,RO,2012,7082623.0
A,WORLD,TOTAL,N_GE4,NR,RO,2013,7191931.0
A,WORLD,TOTAL,N_GE4,NR,RO,2014,6953333.0
A,WORLD,TOTAL,N_GE4,NR,RO,2015,6448261.0
A,WORLD,TOTAL,N_GE4,NR,RO,2016,6562061.0
A,WORLD,TOTAL,N_GE4,NR,RO,2017,6611687.0
A,WORLD,TOTAL,N_GE4,NR,RO,2018,7179024.0
A,WORLD,TOTAL,N_GE4,NR,RO,2019,8133754.0
A,WORLD,TOTAL,N_GE4,NR,RO,2020,4556741.0
A,WORLD,TOTAL,N_GE4,NR,RO,2021,6789410.0
A,WORLD,TOTAL,N_GE4,NR,RO,2022,7334021.0
A,WORLD,TOTAL,N_GE4,NR,SI,2012,1706408.0
A,WORLD,TOTAL,N_GE4,NR,SI,2013,1647247.0
A,WORLD,TOTAL,N_GE4,NR,SI,2014,1570108.0
A,WORLD,TOTAL,N_GE4,NR,SI,2015,1777763.0
A,WORLD,TOTAL,N_GE4,NR,SI,2016,1900372.0
A,WORLD,TOTAL,N_GE4,NR,SI,2017,1720060.0
A,WORLD,TOTAL,N_GE4,NR,SI,2018,1988025.0
A,WORLD,TOTAL,N_GE4,NR,SI,2019,1881312.0
A,WORLD,TOTAL,N_GE4,NR,SI,2020,1071697.0
A,WORLD,TOTAL,N_GE4,NR,SI,2021,1917324.0
A,WORLD,TOTAL,N_GE4,NR,SI,2022,2457388.0
A,WORLD,TOTAL,N_GE4,NR,SK,2012,3910970.0
A,WORLD,TOTAL,N_GE4,NR,SK,2013,3038326.0
A,WORLD,TOTAL,N_GE4,NR,SK,2014,2732589.0
A,WORLD,TOTAL,N_GE4,NR,SK,2015,3445341.0
A,WORLD,TOTAL,N_GE4,NR,SK,2016,3704518.0
A,WORLD,TOTAL,N_GE4,NR,SK,2017,3945859.0
A,WORLD,TOTAL,N_GE4,NR,SK,2018,4926186.0
A,WORLD,TOTAL,N_GE4,NR,SK,2019,5677208.0
A,WORLD,TOTAL,N_GE4,NR,SK,2020,1671892.0
A,WORLD,TOTAL,N_GE4,NR,SK,2021,2384051.0
A,WORLD,TOTAL,N_GE4,NR,SK,2022,3839167.0
A,WORLD,TOTAL,N_GE4,NR,FI,2012,9881656.0
A,WORLD,TOTAL,N_GE4,NR,FI,2013,9510249.0
A,WORLD,TOTAL,N_GE4,NR,FI,2014,9594244.0
A,WORLD,TOTAL,N_GE4,NR,FI,2015,9807221.0
A,WORLD,TOTAL,N_GE4,NR,FI,2016,10071279.0
A,WORLD,TOTAL,N_GE4,NR,FI,2017,9947099.0
A,WORLD,TOTAL,N_GE4,NR,FI,2018,10764550.0
A,WORLD,TOTAL,N_GE4,NR,FI,2019,11832755.0
A,WORLD,TOTAL,N_GE4,NR,FI,2020,8589094.0
A,WORLD,TOTAL,N_GE4,NR,FI,2021,9490593.0
A,WORLD,TOTAL,N_GE4,NR,FI,2022,11929096.0
A,WORLD,TOTAL,N_GE4,NR,SE,2014,12392225.0
A,WORLD,TOTAL,N_GE4,NR,SE,2015,12649390.0
A,WORLD,TOTAL,N_GE4,NR,SE,2016,13055180.0
A,WORLD,TOTAL,N_GE4,NR,SE,2017,25531430.0
A,WORLD,TOTAL,N_GE4,NR,SE,2018,22659391.0
A,WORLD,TOTAL,N_GE4,NR,SE,2019,22364869.0
A,WORLD,TOTAL,N_GE4,NR,SE,2020,15328768.0
A,WORLD,TOTAL,N_GE4,NR,SE,2021,17732692.0
A,WORLD,TOTAL,N_GE4,NR,SE,2022,27112949.0
A,WORLD,TOTAL,N_GE4,NR,NO,2013,8152725.0
A,WORLD,TOTAL,N_GE4,NR,NO,2014,9854482.0
A,WORLD,TOTAL,N_GE4,NR,NO,2015,9066341.0
A,WORLD,TOTAL,N_GE4,NR,NO,2016,8887417.0
A,WORLD,TOTAL,N_GE4,NR,NO,2017,9464256.0
A,WORLD,TOTAL,N_GE4,NR,NO,2018,9270419.0
A,WORLD,TOTAL,N_GE4,NR,NO,2021,7802360.0
A,WORLD,TOTAL,N_GE4,NR,CH,2012,10142438.0
A,WORLD,TOTAL,N_GE4,NR,CH,2013,10370310.0
A,WORLD,TOTAL,N_GE4,NR,CH,2014,10535833.0
A,WORLD,TOTAL,N_GE4,NR,CH,2015,10844947.0
A,WORLD,TOTAL,N_GE4,NR,CH,2016,11545410.0
A,WORLD,TOTAL,N_GE4,NR,CH,2017,12440940.0
A,WORLD,TOTAL,N_GE4,NR,CH,2018,12341178.0
A,WORLD,TOTAL,N_GE4,NR,CH,2019,11263346.0
A,WORLD,TOTAL,N_GE4,NR,CH,2020,7382551.0
A,WORLD,TOTAL,N_GE4,NR,CH,2021,7699858.0
A,WORLD,TOTAL,N_GE4,NR,CH,2022,10823197.0
A,WORLD,TOTAL,N_GE4,NR,UK,2012,69416611.0
A,WORLD,TOTAL,N_GE4,NR,UK,2013,69437572.0
A,WORLD,TOTAL,N_GE4,NR,ME,2016,732289.0
A,WORLD,TOTAL,N_GE4,NR,ME,2017,630894.0
A,WORLD,TOTAL,N_GE4,NR,MK,2019,355442.0
A,WORLD,TOTAL,N_GE4,NR,MK,2020,120217.0
A,WORLD,TOTAL,N_GE4,NR,MK,2021,267940.0
A,WORLD,TOTAL,N_GE4,NR,AL,2017,1640842.0
A,WORLD,TOTAL,N_GE4,NR,AL,2019,2078952.0
A,WORLD,TOTAL,N_GE4,NR,AL,2020,1195608.0
A,WORLD,TOTAL,N_GE4,NR,RS,2018,936179.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2012,925601849.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2013,920854978.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2014,912193104.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2015,911695636.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2016,936620258.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2017,974851942.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2018,1005882648.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2019,1014172264.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2020,652081790.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2021,804399985.0
A,WORLD,PER,N_GE1,NR,EU27_2020,2022,978693832.0
A,WORLD,PER,N_GE1,NR,EA20,2012,751628067.0
A,WORLD,PER,N_GE1,NR,EA20,2013,745688895.0
A,WORLD,PER,N_GE1,NR,EA20,2014,734721105.0
A,WORLD,PER,N_GE1,NR,EA20,2015,732621214.0
A,WORLD,PER,N_GE1,NR,EA20,2016,752516977.0
A,WORLD,PER,N_GE1,NR,EA20,2017,772848362.0
A,WORLD,PER,N_GE1,NR,EA20,2018,813689128.0
A,WORLD,PER,N_GE1,NR,EA20,2019,806574823.0
A,WORLD,PER,N_GE1,NR,EA20,2020,495987079.0
A,WORLD,PER,N_GE1,NR,EA20,2021,632076467.0
A,WORLD,PER,N_GE1,NR,EA20,2022,765257251.0
A,WORLD,PER,N_GE1,NR,BE,2012,10158987.0
A,WORLD,PER,N_GE1,NR,BE,2013,12211145.0
A,WORLD,PER,N_GE1,NR,BE,2014,12067008.0
A,WORLD,PER,N_GE1,NR,BE,2015,12872666.0
A,WORLD,PER,N_GE1,NR,BE,2016,14617157.0
A,WORLD,PER,N_GE1,NR,BE,2017,13951289.0
A,WORLD,PER,N_GE1,NR,BE,2018,15499574.0
A,WORLD,PER,N_GE1,NR,BE,2019,16840325.0
A,WORLD,PER,N_GE1,NR,BE,2020,8722366.0
A,WORLD,PER,N_GE1,NR,BE,2021,12036481.0
