country_id,country_name,year,accommodation,purpose,duration,transport,destination,value_accomodation,value_transport,value_destination,arrivals_million
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,China,NULL,NULL,135269.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,China,NULL,NULL,189574.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,China,NULL,NULL,189574.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Czechia,NULL,NULL,169756.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Czechia,NULL,NULL,107591.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Czechia,NULL,NULL,180875.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Czechia,NULL,NULL,113727.0000,83.60
3,France,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Germany,NULL,NULL,573291.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Germany,NULL,NULL,1291517.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Germany,NULL,NULL,718225.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Germany,NULL,NULL,166006.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Germany,NULL,NULL,423352.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Germany,NULL,NULL,257346.0000,83.60
3,France,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,Germany,NULL,NULL,372168.0000,83.60
3,France,2013,NULL,"Professional, business","1 night or over",NULL,Germany,NULL,NULL,512173.0000,83.60
3,France,2013,NULL,"Professional, business","4 nights or over",NULL,Germany,NULL,NULL,140005.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,Germany,NULL,NULL,945459.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Germany,NULL,NULL,1803689.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Germany,NULL,NULL,858230.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Denmark,NULL,NULL,75717.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Greece,NULL,NULL,733725.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Greece,NULL,NULL,733725.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Greece,NULL,NULL,742341.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Greece,NULL,NULL,739986.0000,83.60
3,France,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Spain,NULL,NULL,799809.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Spain,NULL,NULL,3976366.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Spain,NULL,NULL,3176557.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Spain,NULL,NULL,121859.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Spain,NULL,NULL,443526.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Spain,NULL,NULL,321667.0000,83.60
3,France,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,Spain,NULL,NULL,142380.0000,83.60
3,France,2013,NULL,"Professional, business","1 night or over",NULL,Spain,NULL,NULL,215312.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,Spain,NULL,NULL,942189.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Spain,NULL,NULL,4191678.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Spain,NULL,NULL,3249489.0000,83.60
3,France,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,France,NULL,NULL,99691398.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,France,NULL,NULL,181318156.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,France,NULL,NULL,81626757.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,France,NULL,NULL,64999154.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,France,NULL,NULL,99205861.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,France,NULL,NULL,34206707.0000,83.60
3,France,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,France,NULL,NULL,12956814.0000,83.60
3,France,2013,NULL,"Professional, business","1 night or over",NULL,France,NULL,NULL,18211943.0000,83.60
3,France,2013,NULL,"Professional, business","4 nights or over",NULL,France,NULL,NULL,5255129.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,France,NULL,NULL,112648213.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,France,NULL,NULL,199530099.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,France,NULL,NULL,86881886.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Croatia,NULL,NULL,252459.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Croatia,NULL,NULL,241916.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,262604.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,252061.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Hungary,NULL,NULL,123755.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Hungary,NULL,NULL,86222.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Hungary,NULL,NULL,136824.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Hungary,NULL,NULL,87273.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Ireland,NULL,NULL,239316.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Ireland,NULL,NULL,205314.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Ireland,NULL,NULL,268249.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Ireland,NULL,NULL,216471.0000,83.60
3,France,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,640102.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,2742746.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,2102645.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Italy,NULL,NULL,90549.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,325083.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Italy,NULL,NULL,234535.0000,83.60
3,France,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,Italy,NULL,NULL,166948.0000,83.60
3,France,2013,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,243350.0000,83.60
3,France,2013,NULL,"Professional, business","4 nights or over",NULL,Italy,NULL,NULL,76402.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,807050.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,2986097.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,2179047.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Luxembourg,NULL,NULL,88947.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,Luxembourg,NULL,NULL,77081.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Luxembourg,NULL,NULL,118954.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Malta,NULL,NULL,89236.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Malta,NULL,NULL,89236.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Malta,NULL,NULL,110183.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Malta,NULL,NULL,102180.0000,83.60
3,France,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Netherlands,NULL,NULL,243025.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Netherlands,NULL,NULL,424722.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Netherlands,NULL,NULL,181697.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Netherlands,NULL,NULL,106031.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Netherlands,NULL,NULL,66236.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,Netherlands,NULL,NULL,294122.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Netherlands,NULL,NULL,490659.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Netherlands,NULL,NULL,196536.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Norway,NULL,NULL,101459.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Norway,NULL,NULL,93925.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Norway,NULL,NULL,112275.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Norway,NULL,NULL,97136.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Poland,NULL,NULL,180740.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Poland,NULL,NULL,131036.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,Poland,NULL,NULL,98426.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Poland,NULL,NULL,256264.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Poland,NULL,NULL,157838.0000,83.60
3,France,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Portugal,NULL,NULL,99573.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Portugal,NULL,NULL,1068803.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Portugal,NULL,NULL,969229.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Portugal,NULL,NULL,180928.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Portugal,NULL,NULL,174110.0000,83.60
3,France,2013,NULL,"Professional, business","1 night or over",NULL,Portugal,NULL,NULL,105398.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,Portugal,NULL,NULL,181288.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Portugal,NULL,NULL,1174200.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Portugal,NULL,NULL,992913.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Russia,NULL,NULL,121111.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Russia,NULL,NULL,118525.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Russia,NULL,NULL,151884.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Russia,NULL,NULL,140171.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Sweden,NULL,NULL,161154.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Sweden,NULL,NULL,86263.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,Türkiye,NULL,NULL,496790.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,Türkiye,NULL,NULL,480693.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,Türkiye,NULL,NULL,541830.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,Türkiye,NULL,NULL,509579.0000,83.60
3,France,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,704532.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,"United Kingdom",NULL,NULL,1462606.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,"United Kingdom",NULL,NULL,758074.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,114067.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,"United Kingdom",NULL,NULL,326055.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,"United Kingdom",NULL,NULL,211988.0000,83.60
3,France,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,179517.0000,83.60
3,France,2013,NULL,"Professional, business","1 night or over",NULL,"United Kingdom",NULL,NULL,331789.0000,83.60
3,France,2013,NULL,"Professional, business","4 nights or over",NULL,"United Kingdom",NULL,NULL,152272.0000,83.60
3,France,2013,NULL,Total,"From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,884048.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,"United Kingdom",NULL,NULL,1794395.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,"United Kingdom",NULL,NULL,910346.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,"United States",NULL,NULL,892410.0000,83.60
3,France,2013,NULL,"Personal reasons","4 nights or over",NULL,"United States",NULL,NULL,885697.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,"United States",NULL,NULL,102191.0000,83.60
3,France,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,"United States",NULL,NULL,102191.0000,83.60
3,France,2013,NULL,"Professional, business","1 night or over",NULL,"United States",NULL,NULL,179012.0000,83.60
3,France,2013,NULL,"Professional, business","4 nights or over",NULL,"United States",NULL,NULL,176025.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,"United States",NULL,NULL,1071422.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,"United States",NULL,NULL,1061722.0000,83.60
3,France,2013,NULL,"Personal reasons","1 night or over",NULL,"South Africa",NULL,NULL,57681.0000,83.60
3,France,2013,NULL,Total,"1 night or over",NULL,"South Africa",NULL,NULL,69804.0000,83.60
3,France,2013,NULL,Total,"4 nights or over",NULL,"South Africa",NULL,NULL,67676.0000,83.60
3,France,2014,"Non-rented accommodation: accommodation provided without charge by relatives or friends",NULL,NULL,NULL,NULL,114794932.0000,NULL,NULL,83.70
3,France,2014,"Non-rented accommodation: other",NULL,NULL,NULL,NULL,5779681.0000,NULL,NULL,83.70
3,France,2014,"Non-rented accommodation: own holiday home",NULL,NULL,NULL,NULL,17978373.0000,NULL,NULL,83.70
3,France,2014,"Rented accommodation: campsites, caravan or trailer park",NULL,NULL,NULL,NULL,10881673.0000,NULL,NULL,83.70
3,France,2014,"Rented accommodation: hotels or similar establishments",NULL,NULL,NULL,NULL,43097080.0000,NULL,NULL,83.70
3,France,2014,"Rented accommodation: other",NULL,NULL,NULL,NULL,33728856.0000,NULL,NULL,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over",Air,NULL,NULL,14403915.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over","Buses, coaches",NULL,NULL,1990342.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over","Other land",NULL,NULL,232652.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,68744702.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over",Railways,NULL,NULL,14092140.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over",Waterway,NULL,NULL,883698.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights",Air,NULL,NULL,2492549.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights","Buses, coaches",NULL,NULL,1606432.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights","Other land",NULL,NULL,554441.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,86271928.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights",Railways,NULL,NULL,14528599.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights",Waterway,NULL,NULL,102389.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","4 nights or over",Air,NULL,NULL,1337569.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","4 nights or over","Buses, coaches",NULL,NULL,271674.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,2878282.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","4 nights or over",Railways,NULL,NULL,1585704.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","From 1 to 3 nights",Air,NULL,NULL,2228279.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","From 1 to 3 nights","Buses, coaches",NULL,NULL,200566.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","From 1 to 3 nights","Other land",NULL,NULL,535575.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,6611134.0000,NULL,83.70
3,France,2014,NULL,"Professional, business","From 1 to 3 nights",Railways,NULL,NULL,4652969.0000,NULL,83.70
3,France,2014,NULL,"Personal reasons","1 night or over",NULL,Austria,NULL,NULL,313058.0000,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over",NULL,Austria,NULL,NULL,248018.0000,83.70
3,France,2014,NULL,Total,"From 1 to 3 nights",NULL,Austria,NULL,NULL,106085.0000,83.70
3,France,2014,NULL,Total,"1 night or over",NULL,Austria,NULL,NULL,368853.0000,83.70
3,France,2014,NULL,Total,"4 nights or over",NULL,Austria,NULL,NULL,262768.0000,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights",NULL,Belgium,NULL,NULL,1092812.0000,83.70
3,France,2014,NULL,"Personal reasons","1 night or over",NULL,Belgium,NULL,NULL,1705569.0000,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over",NULL,Belgium,NULL,NULL,612757.0000,83.70
3,France,2014,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Belgium,NULL,NULL,444583.0000,83.70
3,France,2014,NULL,"Visits to friends and relatives","1 night or over",NULL,Belgium,NULL,NULL,633406.0000,83.70
3,France,2014,NULL,"Visits to friends and relatives","4 nights or over",NULL,Belgium,NULL,NULL,188823.0000,83.70
3,France,2014,NULL,"Professional, business","From 1 to 3 nights",NULL,Belgium,NULL,NULL,165569.0000,83.70
3,France,2014,NULL,"Professional, business","1 night or over",NULL,Belgium,NULL,NULL,246222.0000,83.70
3,France,2014,NULL,Total,"From 1 to 3 nights",NULL,Belgium,NULL,NULL,1258381.0000,83.70
3,France,2014,NULL,Total,"1 night or over",NULL,Belgium,NULL,NULL,1951791.0000,83.70
3,France,2014,NULL,Total,"4 nights or over",NULL,Belgium,NULL,NULL,693409.0000,83.70
3,France,2014,NULL,"Personal reasons","1 night or over",NULL,Canada,NULL,NULL,281038.0000,83.70
3,France,2014,NULL,"Personal reasons","4 nights or over",NULL,Canada,NULL,NULL,281038.0000,83.70
3,France,2014,NULL,"Visits to friends and relatives","1 night or over",NULL,Canada,NULL,NULL,101265.0000,83.70
3,France,2014,NULL,"Visits to friends and relatives","4 nights or over",NULL,Canada,NULL,NULL,101265.0000,83.70
3,France,2014,NULL,Total,"1 night or over",NULL,Canada,NULL,NULL,318319.0000,83.70
3,France,2014,NULL,Total,"4 nights or over",NULL,Canada,NULL,NULL,302451.0000,83.70
3,France,2014,NULL,"Personal reasons","From 1 to 3 nights",NULL,Switzerland,NULL,NULL,313813.0000,83.70
